Fecha produccion,cantidad produccion - miles,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,Tipo,year,producto
2019-07-14,1.57,268151.02,89268.62,53450.58,6366.49,119065.33,88339.03,30610.39,115.91,cantidad producida,2019,SALSAS MAYONESA
2019-07-14,2.29,11205.33,55.79,5267.56,66.62,5815.36,5743.05,72.31,0.0,cantidad predecida,2019,SALSAS MAYONESA
2019-07-14,1.72,591440.35,90224.84,233464.89,40500.5,227250.12,163735.45,62731.22,783.45,cantidad producida,2019,PURE DE PAPAS
2019-07-14,2.07,32191.48,456.33,3368.52,0.0,28366.63,8806.41,19560.22,0.0,cantidad predecida,2019,PURE DE PAPAS
2019-07-14,1.53,182123.58,40028.1,22506.76,2482.85,117105.87,80940.07,27438.62,8727.18,cantidad producida,2019,DURAZNOS ENLATADOS
2019-07-14,2.39,9135.87,450.37,1114.92,0.0,7570.58,1976.46,5594.12,0.0,cantidad predecida,2019,DURAZNOS ENLATADOS
2019-07-14,1.6,771860.36,153280.9,145733.25,5784.8,467061.41,225583.56,238739.41,2738.44,cantidad producida,2019,POLVO DE HORNEAR
2019-07-14,2.21,23394.55,8242.87,1837.69,0.0,13313.99,13296.52,17.47,0.0,cantidad predecida,2019,POLVO DE HORNEAR
2019-07-21,1.49,105964.07,3100.32,87403.0,304.87,15155.88,7809.41,6493.82,852.65,cantidad producida,2019,SALSAS KETCHUP
2019-07-21,1.75,2333.95,29.93,503.67,0.0,1800.35,1800.35,0.0,0.0,cantidad predecida,2019,SALSAS KETCHUP
2019-07-21,1.35,631173.63,247513.64,27269.66,2561.77,353828.56,302659.28,41744.93,9424.35,cantidad producida,2019,CEREAL AZUCARADITAS
2019-07-21,2.24,22493.9,147.42,3163.57,0.0,19182.91,7297.75,11885.16,0.0,cantidad predecida,2019,CEREAL AZUCARADITAS
2019-07-21,1.81,82623.45,32235.48,4450.88,7595.42,38341.67,21419.96,16797.21,124.5,cantidad producida,2019,GELATINA SIN SABOR
2019-07-21,2.37,4042.57,0.0,916.97,0.0,3125.6,1381.05,1744.55,0.0,cantidad predecida,2019,GELATINA SIN SABOR
2019-07-21,1.61,590702.02,7940.21,460936.31,2366.72,119458.78,97184.52,21667.59,606.67,cantidad producida,2019,AVENA INSTANTANEA
2019-07-21,1.81,37861.3,74.76,2122.67,0.0,35663.87,17914.4,17749.47,0.0,cantidad predecida,2019,AVENA INSTANTANEA
2019-07-21,1.75,5354766.9,1424236.47,1602019.88,142194.44,2186316.11,1755928.33,311128.63,119259.15,cantidad producida,2019,PUDIN DE CHOCOLATE
2019-07-21,2.34,170740.42,40946.3,52725.62,191.35,76877.15,63169.12,13426.83,281.2,cantidad predecida,2019,PUDIN DE CHOCOLATE
2019-07-21,1.6,262314.37,90851.44,53268.95,6223.85,111970.13,80867.58,28687.93,2414.62,cantidad producida,2019,SALSAS MAYONESA
2019-07-21,2.23,13110.6,30.94,4087.71,35.36,8956.59,8273.27,683.32,0.0,cantidad predecida,2019,SALSAS MAYONESA
2019-07-21,1.82,573988.84,95086.29,254339.07,45963.22,178600.26,122221.18,54809.15,1569.93,cantidad producida,2019,PURE DE PAPAS
2019-07-21,2.14,30573.9,405.51,3955.5,0.0,26212.89,15542.82,10670.07,0.0,cantidad predecida,2019,PURE DE PAPAS
2019-07-21,1.57,187117.21,38537.56,29776.87,2893.51,115909.27,77390.09,31727.78,6791.4,cantidad producida,2019,DURAZNOS ENLATADOS
2019-07-21,2.29,8532.95,620.96,1017.48,0.0,6894.51,2764.83,4129.68,0.0,cantidad predecida,2019,DURAZNOS ENLATADOS
2019-07-21,1.59,758663.17,158203.83,136578.05,5865.27,458016.02,185951.48,269300.94,2763.6,cantidad producida,2019,POLVO DE HORNEAR
2019-07-21,2.35,24027.83,11853.48,2054.2,11.61,10108.54,6752.6,3355.94,0.0,cantidad predecida,2019,POLVO DE HORNEAR
2019-07-28,1.58,97976.5,3845.49,78452.83,498.99,15179.19,8689.32,5244.48,1245.39,cantidad producida,2019,SALSAS KETCHUP
2019-07-28,1.59,2840.16,10.86,305.17,0.0,2524.13,2517.46,6.67,0.0,cantidad predecida,2019,SALSAS KETCHUP
2019-07-28,1.36,633866.06,237960.19,24524.97,2510.9,368870.0,304570.62,55046.05,9253.33,cantidad producida,2019,CEREAL AZUCARADITAS
2019-07-28,2.15,16251.77,237.17,3146.35,0.0,12868.25,7462.35,5405.9,0.0,cantidad predecida,2019,CEREAL AZUCARADITAS
2019-07-28,1.79,86953.55,34014.64,3619.09,7292.87,42026.95,23893.83,17432.16,700.96,cantidad producida,2019,GELATINA SIN SABOR
2019-07-28,2.43,3363.21,0.0,708.76,0.0,2654.45,862.27,1792.18,0.0,cantidad predecida,2019,GELATINA SIN SABOR
2019-07-28,1.62,587125.49,8096.48,450161.29,2032.23,126835.49,109353.92,17248.24,233.33,cantidad producida,2019,AVENA INSTANTANEA
2019-07-28,1.8,36164.81,69.19,2173.6,0.0,33922.02,16456.26,17465.76,0.0,cantidad predecida,2019,AVENA INSTANTANEA
2019-07-28,1.71,5389301.78,1378890.87,1623659.91,135645.41,2251105.59,1839189.26,292141.84,119774.49,cantidad producida,2019,PUDIN DE CHOCOLATE
2019-07-28,2.25,179476.52,40193.73,52471.21,250.28,86561.3,67191.54,18441.09,928.67,cantidad predecida,2019,PUDIN DE CHOCOLATE
2019-07-28,1.57,254943.97,93271.91,49652.24,6048.0,105971.82,74524.18,29781.82,1665.82,cantidad producida,2019,SALSAS MAYONESA
2019-07-28,2.12,13386.83,16.88,4011.57,52.98,9305.4,8933.95,371.45,0.0,cantidad predecida,2019,SALSAS MAYONESA
2019-07-28,1.87,620451.32,84685.7,263672.21,30792.79,241300.62,98992.79,128783.93,13523.9,cantidad producida,2019,PURE DE PAPAS
2019-07-28,2.15,28572.33,377.54,2962.9,0.0,25231.89,25158.06,73.83,0.0,cantidad predecida,2019,PURE DE PAPAS
2019-07-28,1.59,181883.78,34762.7,30711.7,3005.18,113404.2,71157.4,32520.81,9725.99,cantidad producida,2019,DURAZNOS ENLATADOS
2019-07-28,2.17,6703.36,466.69,977.93,0.0,5258.74,3003.48,2255.26,0.0,cantidad predecida,2019,DURAZNOS ENLATADOS
2019-07-28,1.52,784799.71,163937.67,117912.55,7468.81,495480.68,182455.13,309899.1,3126.45,cantidad producida,2019,POLVO DE HORNEAR
2019-07-28,2.44,17267.77,8728.36,1751.12,16.31,6771.98,4358.56,2413.42,0.0,cantidad predecida,2019,POLVO DE HORNEAR
2019-08-04,1.52,99713.21,4101.18,78518.95,463.0,16630.08,10142.39,5215.74,1271.95,cantidad producida,2019,SALSAS KETCHUP
2019-08-04,1.63,3450.07,5.94,339.86,0.0,3104.27,3104.27,0.0,0.0,cantidad predecida,2019,SALSAS KETCHUP
2019-08-04,1.29,680375.17,260260.16,26499.9,2677.6,390937.51,317153.2,65534.83,8249.48,cantidad producida,2019,CEREAL AZUCARADITAS
2019-08-04,2.18,18961.97,176.51,3273.51,0.0,15511.95,8150.83,7361.12,0.0,cantidad predecida,2019,CEREAL AZUCARADITAS
2019-08-04,1.69,93247.21,36464.52,3669.01,6229.57,46884.11,26858.72,19080.02,945.37,cantidad producida,2019,GELATINA SIN SABOR
2019-08-04,2.38,4001.74,3.93,788.15,0.0,3209.66,1004.34,2205.32,0.0,cantidad predecida,2019,GELATINA SIN SABOR
2019-08-04,1.55,608700.96,8456.3,464462.2,1975.36,133807.1,117354.32,14686.11,1766.67,cantidad producida,2019,AVENA INSTANTANEA
2019-08-04,1.74,41837.04,65.83,2008.91,0.0,39762.3,25038.78,14723.52,0.0,cantidad predecida,2019,AVENA INSTANTANEA
2019-08-04,1.6,5714371.14,1758445.81,1536587.03,119686.25,2299652.05,1886463.27,280517.08,132671.7,cantidad producida,2019,PUDIN DE CHOCOLATE
2019-08-04,2.24,183025.27,45723.17,54985.78,32.47,82283.85,64789.86,17471.65,22.34,cantidad predecida,2019,PUDIN DE CHOCOLATE
2019-08-04,1.54,256538.13,90500.26,49456.38,5924.87,110656.62,79965.72,28686.09,2004.81,cantidad producida,2019,SALSAS MAYONESA
2019-08-04,2.12,15363.48,27.06,3988.62,31.66,11316.14,10968.63,347.51,0.0,cantidad predecida,2019,SALSAS MAYONESA
2019-08-04,1.82,667659.46,136823.88,238882.28,32483.43,259469.87,107044.79,147227.09,5197.99,cantidad producida,2019,PURE DE PAPAS
2019-08-04,2.13,30444.78,427.21,2489.02,0.0,27528.55,27526.87,1.68,0.0,cantidad predecida,2019,PURE DE PAPAS
2019-08-04,1.42,176422.85,39122.55,22088.59,2972.73,112238.98,72553.51,31404.3,8281.17,cantidad producida,2019,DURAZNOS ENLATADOS
2019-08-04,2.26,8425.88,528.01,1034.96,0.0,6862.91,2996.79,3866.12,0.0,cantidad predecida,2019,DURAZNOS ENLATADOS
2019-08-04,1.45,773420.99,176902.59,114252.88,13818.55,468446.97,193278.83,269916.86,5251.28,cantidad producida,2019,POLVO DE HORNEAR
2019-08-04,2.21,26289.46,5631.94,1340.69,2.33,19314.5,19166.36,148.14,0.0,cantidad predecida,2019,POLVO DE HORNEAR
2019-08-11,1.45,102644.15,4199.59,78535.94,1809.92,18098.7,11712.3,5101.81,1284.59,cantidad producida,2019,SALSAS KETCHUP
2019-08-11,1.75,2857.79,0.0,422.62,0.0,2435.17,2435.17,0.0,0.0,cantidad predecida,2019,SALSAS KETCHUP
2019-08-11,1.25,659651.93,240636.91,26525.68,2439.05,390050.29,310158.47,68424.82,11467.0,cantidad producida,2019,CEREAL AZUCARADITAS
2019-08-11,1.94,20003.71,152.3,3181.99,0.0,16669.42,13060.06,3609.36,0.0,cantidad predecida,2019,CEREAL AZUCARADITAS
2019-08-11,1.63,89218.33,32612.46,4480.45,3850.91,48274.51,27307.47,19797.63,1169.41,cantidad producida,2019,GELATINA SIN SABOR
2019-08-11,2.33,3643.64,0.0,741.99,0.0,2901.65,1070.07,1831.58,0.0,cantidad predecida,2019,GELATINA SIN SABOR
2019-08-11,1.53,622036.64,7077.24,415415.42,1971.19,197572.79,182044.14,13461.98,2066.67,cantidad producida,2019,AVENA INSTANTANEA
2019-08-11,1.78,34560.73,75.99,1747.14,0.0,32737.6,15905.85,16831.75,0.0,cantidad predecida,2019,AVENA INSTANTANEA
2019-08-11,1.57,5707945.76,1647782.08,1692527.44,125599.28,2242036.96,1776269.34,305249.51,160518.11,cantidad producida,2019,PUDIN DE CHOCOLATE
2019-08-11,2.3,180694.15,41881.96,55891.02,37.18,82883.99,67583.32,15298.95,1.72,cantidad predecida,2019,PUDIN DE CHOCOLATE
2019-08-11,1.5,264536.91,92031.41,51692.69,6073.39,114739.42,85801.85,27048.87,1888.7,cantidad producida,2019,SALSAS MAYONESA
2019-08-11,2.11,14497.41,22.39,3587.62,47.16,10840.24,10725.54,114.7,0.0,cantidad predecida,2019,SALSAS MAYONESA
2019-08-11,1.78,667762.93,97556.57,272184.88,33437.96,264583.52,111766.77,150297.99,2518.76,cantidad producida,2019,PURE DE PAPAS
2019-08-11,2.11,26947.63,597.4,2301.09,0.0,24049.14,24040.68,8.46,0.0,cantidad predecida,2019,PURE DE PAPAS
2019-08-11,1.3,213597.36,42497.77,32443.12,2772.07,135884.4,80439.94,47568.88,7875.58,cantidad producida,2019,DURAZNOS ENLATADOS
2019-08-11,2.22,7522.9,476.83,1034.45,0.0,6011.62,3074.29,2937.33,0.0,cantidad predecida,2019,DURAZNOS ENLATADOS
2019-08-11,1.43,790395.94,173348.42,108902.69,15815.65,492329.18,208618.67,277418.76,6291.75,cantidad producida,2019,POLVO DE HORNEAR
2019-08-11,2.07,28350.03,4436.76,1174.18,0.0,22739.09,22568.97,170.12,0.0,cantidad predecida,2019,POLVO DE HORNEAR
2019-08-18,1.36,114794.51,9519.53,87037.79,550.79,17686.4,11765.07,4553.45,1367.88,cantidad producida,2019,SALSAS KETCHUP
2019-08-18,1.65,2377.31,10.09,181.94,0.0,2185.28,1759.97,425.31,0.0,cantidad predecida,2019,SALSAS KETCHUP
2019-08-18,1.23,666326.69,251868.69,25294.38,2160.51,387003.11,310747.14,67345.39,8910.58,cantidad producida,2019,CEREAL AZUCARADITAS
2019-08-18,1.49,31199.54,207.29,2777.84,0.0,28214.41,26662.49,1551.92,0.0,cantidad predecida,2019,CEREAL AZUCARADITAS
2019-08-18,1.59,98484.32,34705.8,6134.38,3637.41,54006.73,23292.07,29767.97,946.69,cantidad producida,2019,GELATINA SIN SABOR
2019-08-18,2.35,3030.16,2.66,560.47,0.0,2467.03,839.91,1627.12,0.0,cantidad predecida,2019,GELATINA SIN SABOR
2019-08-18,1.45,653809.51,14467.81,442854.82,2048.88,194438.0,181561.38,10452.18,2424.44,cantidad producida,2019,AVENA INSTANTANEA
2019-08-18,1.75,33739.33,32.34,1856.88,0.0,31850.11,14778.02,17072.09,0.0,cantidad predecida,2019,AVENA INSTANTANEA
2019-08-18,1.52,5827913.64,1780405.87,1407810.07,114551.45,2525146.25,2069084.59,318660.32,137401.34,cantidad producida,2019,PUDIN DE CHOCOLATE
2019-08-18,2.24,180277.64,45935.6,51234.99,1.55,83105.5,71387.89,11717.61,0.0,cantidad predecida,2019,PUDIN DE CHOCOLATE
2019-08-18,1.38,286980.19,109407.07,52769.54,6448.99,118354.59,85512.79,29361.04,3480.76,cantidad producida,2019,SALSAS MAYONESA
2019-08-18,2.39,12673.25,81.48,3968.65,31.83,8591.29,8299.97,291.32,0.0,cantidad predecida,2019,SALSAS MAYONESA
2019-08-18,1.79,621012.79,102671.07,233273.76,32263.4,252804.56,116116.57,133575.58,3112.41,cantidad producida,2019,PURE DE PAPAS
2019-08-18,1.99,33201.59,463.04,2579.66,0.0,30158.89,30152.22,6.67,0.0,cantidad predecida,2019,PURE DE PAPAS
2019-08-18,1.1,232531.79,60808.96,22424.24,2230.22,147068.37,93629.3,45986.42,7452.65,cantidad producida,2019,DURAZNOS ENLATADOS
2019-08-18,1.1,23014.11,599.16,843.41,0.0,21571.54,20150.19,1421.35,0.0,cantidad predecida,2019,DURAZNOS ENLATADOS
2019-08-18,1.34,958362.07,151964.17,147912.84,16211.59,642273.47,212246.54,424507.76,5519.17,cantidad producida,2019,POLVO DE HORNEAR
2019-08-18,2.04,22835.25,4073.54,1205.3,0.0,17556.41,17487.61,68.8,0.0,cantidad predecida,2019,POLVO DE HORNEAR
2019-08-25,1.26,106635.8,10403.13,79347.18,471.77,16413.72,11295.81,4461.24,656.67,cantidad producida,2019,SALSAS KETCHUP
2019-08-25,1.91,2134.82,41.27,297.66,0.0,1795.89,984.82,811.07,0.0,cantidad predecida,2019,SALSAS KETCHUP
2019-08-25,1.2,700719.0,268493.46,26490.02,2162.82,403572.7,308824.45,85533.57,9214.68,cantidad producida,2019,CEREAL AZUCARADITAS
2019-08-25,1.32,41752.26,231.4,2737.08,0.0,38783.78,37779.49,1004.29,0.0,cantidad predecida,2019,CEREAL AZUCARADITAS
2019-08-25,1.6,93554.76,33495.25,5541.9,2360.21,52157.4,24313.8,26177.8,1665.8,cantidad producida,2019,GELATINA SIN SABOR
2019-08-25,2.1,4177.48,8.33,513.53,0.0,3655.62,1581.5,2074.12,0.0,cantidad predecida,2019,GELATINA SIN SABOR
2019-08-25,1.47,604880.63,13224.27,436337.49,1851.42,153467.45,133917.92,17855.09,1694.44,cantidad producida,2019,AVENA INSTANTANEA
2019-08-25,1.83,32442.61,64.74,1698.21,0.0,30679.66,19136.51,11543.15,0.0,cantidad predecida,2019,AVENA INSTANTANEA
2019-08-25,1.48,5771552.81,1468204.61,1615070.42,124198.06,2564079.72,1880194.45,504343.35,179541.92,cantidad producida,2019,PUDIN DE CHOCOLATE
2019-08-25,2.12,209582.79,53901.42,51193.68,0.0,104487.69,100370.48,4117.21,0.0,cantidad predecida,2019,PUDIN DE CHOCOLATE
2019-08-25,1.29,307341.01,127737.28,54663.53,6167.27,118772.93,83976.13,31109.02,3687.78,cantidad producida,2019,SALSAS MAYONESA
2019-08-25,2.46,11720.28,98.94,3500.55,24.21,8096.58,8047.59,48.99,0.0,cantidad predecida,2019,SALSAS MAYONESA
2019-08-25,1.72,686975.82,91289.97,254621.48,39416.27,301648.1,130065.6,168714.8,2867.7,cantidad producida,2019,PURE DE PAPAS
2019-08-25,2.01,29038.22,493.24,2397.1,0.0,26147.88,26141.21,6.67,0.0,cantidad predecida,2019,PURE DE PAPAS
2019-08-25,1.09,221294.33,56992.87,25628.78,2728.74,135943.94,79175.03,50973.67,5795.24,cantidad producida,2019,DURAZNOS ENLATADOS
2019-08-25,1.08,17943.44,590.54,701.49,0.0,16651.41,16103.06,548.35,0.0,cantidad predecida,2019,DURAZNOS ENLATADOS
2019-08-25,1.31,860466.18,145071.82,157823.8,15407.01,542163.55,190681.69,344977.05,6504.81,cantidad producida,2019,POLVO DE HORNEAR
2019-08-25,2.0,25904.17,4436.9,1131.57,3.52,20332.18,19967.31,364.87,0.0,cantidad predecida,2019,POLVO DE HORNEAR
2019-09-01,1.4,110383.43,9324.44,86864.26,359.57,13835.16,8765.74,4306.09,763.33,cantidad producida,2019,SALSAS KETCHUP
2019-09-01,1.89,2328.66,26.64,352.24,0.0,1949.78,1079.04,870.74,0.0,cantidad predecida,2019,SALSAS KETCHUP
2019-09-01,1.05,810821.26,281440.78,23959.43,1990.01,503431.04,417051.17,77238.14,9141.73,cantidad producida,2019,CEREAL AZUCARADITAS
2019-09-01,1.28,23632.36,226.42,2763.17,0.0,20642.77,20097.8,544.97,0.0,cantidad predecida,2019,CEREAL AZUCARADITAS
2019-09-01,1.53,100033.87,33785.56,4580.21,2942.03,58726.07,26732.73,29198.82,2794.52,cantidad producida,2019,GELATINA SIN SABOR
2019-09-01,2.18,3883.05,4.0,517.18,0.0,3361.87,1548.89,1812.98,0.0,cantidad predecida,2019,GELATINA SIN SABOR
2019-09-01,1.51,571430.93,11039.21,417675.68,1753.51,140962.53,116139.85,23851.57,971.11,cantidad producida,2019,AVENA INSTANTANEA
2019-09-01,1.8,34613.91,44.57,2520.56,0.0,32048.78,28584.48,3464.3,0.0,cantidad predecida,2019,AVENA INSTANTANEA
2019-09-01,1.46,6300524.87,1719873.8,1456510.05,136344.05,2987796.97,2343797.56,468638.35,175361.06,cantidad producida,2019,PUDIN DE CHOCOLATE
2019-09-01,2.11,205117.73,44455.68,51932.52,1.55,108727.98,106922.59,1805.39,0.0,cantidad predecida,2019,PUDIN DE CHOCOLATE
2019-09-01,1.37,294485.65,99441.1,52744.32,5921.99,136378.24,89039.01,44190.2,3149.03,cantidad producida,2019,SALSAS MAYONESA
2019-09-01,2.43,11236.03,58.32,3821.07,69.12,7287.52,7274.18,13.34,0.0,cantidad predecida,2019,SALSAS MAYONESA
2019-09-01,1.17,1042004.37,154637.41,509616.75,41012.23,336737.98,163490.97,171530.14,1716.87,cantidad producida,2019,PURE DE PAPAS
2019-09-01,1.74,45628.1,494.08,2990.16,0.0,42143.86,40576.75,1567.11,0.0,cantidad predecida,2019,PURE DE PAPAS
2019-09-01,1.13,217166.23,51099.87,20895.2,2344.15,142827.01,104261.64,33329.27,5236.1,cantidad producida,2019,DURAZNOS ENLATADOS
2019-09-01,1.2,16631.03,547.47,691.62,0.0,15391.94,14172.9,1219.04,0.0,cantidad predecida,2019,DURAZNOS ENLATADOS
2019-09-01,1.44,776309.05,172980.81,138142.65,16447.45,448738.14,198114.29,242572.08,8051.77,cantidad producida,2019,POLVO DE HORNEAR
2019-09-01,2.08,27394.93,4248.55,1153.56,2.35,21990.47,21810.6,179.87,0.0,cantidad predecida,2019,POLVO DE HORNEAR
2019-09-08,1.42,105579.42,8569.5,81170.94,431.3,15407.68,8394.92,5769.43,1243.33,cantidad producida,2019,SALSAS KETCHUP
2019-09-08,1.84,2614.53,6.34,351.33,0.0,2256.86,1542.49,714.37,0.0,cantidad predecida,2019,SALSAS KETCHUP
2019-09-08,1.08,771841.85,298975.77,26676.13,2225.82,443964.13,373020.89,62801.79,8141.45,cantidad producida,2019,CEREAL AZUCARADITAS
2019-09-08,1.48,17572.57,138.95,3007.88,0.0,14425.74,13289.06,1136.68,0.0,cantidad predecida,2019,CEREAL AZUCARADITAS
2019-09-08,1.48,100082.94,37085.37,4277.71,1568.21,57151.65,32103.07,22956.18,2092.4,cantidad producida,2019,GELATINA SIN SABOR
2019-09-08,2.21,4049.8,12.0,584.74,0.0,3453.06,1225.56,2227.5,0.0,cantidad predecida,2019,GELATINA SIN SABOR
2019-09-08,1.51,681817.44,11168.9,513172.25,1932.54,155543.75,126925.14,25651.95,2966.66,cantidad producida,2019,AVENA INSTANTANEA
2019-09-08,1.86,29410.47,86.04,1767.16,0.0,27557.27,23765.98,3791.29,0.0,cantidad predecida,2019,AVENA INSTANTANEA
2019-09-08,1.37,6298326.4,1758269.48,1353700.63,104699.56,3081656.73,2425561.61,532020.59,124074.53,cantidad producida,2019,PUDIN DE CHOCOLATE
2019-09-08,2.02,200777.87,42946.56,53382.09,0.0,104449.22,103968.95,480.27,0.0,cantidad predecida,2019,PUDIN DE CHOCOLATE
2019-09-08,1.35,285776.21,120371.43,49481.03,5379.9,110543.85,79530.98,29100.9,1911.97,cantidad producida,2019,SALSAS MAYONESA
2019-09-08,2.28,12140.27,39.55,3291.46,25.24,8784.02,8784.02,0.0,0.0,cantidad predecida,2019,SALSAS MAYONESA
2019-09-08,1.32,684955.34,95446.33,329935.3,38137.01,221436.7,142797.92,76941.43,1697.35,cantidad producida,2019,PURE DE PAPAS
2019-09-08,1.77,39416.97,616.16,4298.66,0.0,34502.15,19375.82,15126.33,0.0,cantidad predecida,2019,PURE DE PAPAS
2019-09-08,0.98,281187.72,65445.74,34166.35,2205.04,179370.59,145734.82,29614.27,4021.5,cantidad producida,2019,DURAZNOS ENLATADOS
2019-09-08,0.97,25064.19,637.95,823.2,0.0,23603.04,23088.78,514.26,0.0,cantidad predecida,2019,DURAZNOS ENLATADOS
2019-09-08,1.39,787475.38,190647.87,127595.56,14423.82,454808.13,201500.06,247207.51,6100.56,cantidad producida,2019,POLVO DE HORNEAR
2019-09-08,2.1,29649.68,4266.66,1153.43,0.0,24229.59,24124.36,105.23,0.0,cantidad predecida,2019,POLVO DE HORNEAR
2019-09-15,1.11,115589.55,6640.28,98530.31,143.15,10275.81,6890.65,3072.93,312.23,cantidad producida,2019,SALSAS KETCHUP
2019-09-15,1.32,4222.82,12.52,229.9,0.0,3980.4,3085.03,895.37,0.0,cantidad predecida,2019,SALSAS KETCHUP
2019-09-15,1.18,707205.4,306090.51,27795.35,2140.56,371178.98,296408.04,68200.18,6570.76,cantidad producida,2019,CEREAL AZUCARADITAS
2019-09-15,1.27,38781.37,189.99,2606.23,0.0,35985.15,34814.07,1171.08,0.0,cantidad predecida,2019,CEREAL AZUCARADITAS
2019-09-15,1.49,96913.82,30473.22,5667.83,3141.34,57631.43,27557.84,28418.11,1655.48,cantidad producida,2019,GELATINA SIN SABOR
2019-09-15,2.14,3809.56,17.65,435.4,0.0,3356.51,1382.95,1973.56,0.0,cantidad predecida,2019,GELATINA SIN SABOR
2019-09-15,1.47,671997.8,10478.67,515339.21,1406.99,144772.93,117456.24,26559.23,757.46,cantidad producida,2019,AVENA INSTANTANEA
2019-09-15,1.9,23676.45,33.4,2225.6,0.0,21417.45,17207.43,4210.02,0.0,cantidad predecida,2019,AVENA INSTANTANEA
2019-09-15,1.3,6348523.42,2028987.12,1409287.92,84301.54,2825946.84,1986052.79,725305.59,114588.46,cantidad producida,2019,PUDIN DE CHOCOLATE
2019-09-15,1.93,205183.89,46792.17,39007.37,10.81,119373.54,111124.66,8248.88,0.0,cantidad predecida,2019,PUDIN DE CHOCOLATE
2019-09-15,1.39,268654.7,98720.38,46250.18,5281.52,118402.62,86381.01,31623.84,397.77,cantidad producida,2019,SALSAS MAYONESA
2019-09-15,2.04,13184.53,24.83,3488.2,37.86,9633.64,9633.64,0.0,0.0,cantidad predecida,2019,SALSAS MAYONESA
2019-09-15,1.36,633084.56,120325.4,262924.77,32921.0,216913.39,133975.78,81637.44,1300.17,cantidad producida,2019,PURE DE PAPAS
2019-09-15,1.94,28054.14,440.57,2396.94,0.0,25216.63,20815.82,4400.81,0.0,cantidad predecida,2019,PURE DE PAPAS
2019-09-15,1.07,229701.98,54821.44,20595.42,1901.44,152383.68,121301.85,29863.4,1218.43,cantidad producida,2019,DURAZNOS ENLATADOS
2019-09-15,1.1,17377.85,591.62,908.64,0.0,15877.59,15592.12,285.47,0.0,cantidad predecida,2019,DURAZNOS ENLATADOS
2019-09-15,1.32,791213.94,198043.03,133436.05,12509.18,447225.68,221326.53,218998.24,6900.91,cantidad producida,2019,POLVO DE HORNEAR
2019-09-15,1.97,28191.16,3480.37,1072.8,0.0,23637.99,23544.04,93.95,0.0,cantidad predecida,2019,POLVO DE HORNEAR
2019-09-22,1.28,96394.18,5051.95,80074.47,154.61,11113.15,6874.1,3423.49,815.56,cantidad producida,2019,SALSAS KETCHUP
2019-09-22,1.45,3324.93,4.72,200.45,0.0,3119.76,2412.29,707.47,0.0,cantidad predecida,2019,SALSAS KETCHUP
2019-09-22,1.17,647830.95,267908.23,54416.42,1846.74,323659.56,174368.63,148907.12,383.81,cantidad producida,2019,CEREAL AZUCARADITAS
2019-09-22,1.53,37665.38,105.46,2890.3,0.0,34669.62,24919.24,9750.38,0.0,cantidad predecida,2019,CEREAL AZUCARADITAS
2019-09-22,1.4,94065.25,29733.48,6745.15,5402.73,52183.89,21390.27,29757.47,1036.15,cantidad producida,2019,GELATINA SIN SABOR
2019-09-22,2.18,3955.96,13.66,521.64,0.0,3420.66,1301.11,2119.55,0.0,cantidad predecida,2019,GELATINA SIN SABOR
2019-09-22,1.37,700074.24,8132.32,542869.89,1274.0,147798.03,107735.8,39187.09,875.14,cantidad producida,2019,AVENA INSTANTANEA
2019-09-22,1.94,22040.47,15.17,1455.85,0.0,20569.45,17969.72,2599.73,0.0,cantidad predecida,2019,AVENA INSTANTANEA
2019-09-22,1.28,6185752.26,2021007.23,1185589.12,76602.02,2902553.89,1993265.01,804846.71,104442.17,cantidad producida,2019,PUDIN DE CHOCOLATE
2019-09-22,1.91,230884.73,50182.15,47067.45,21.7,133613.43,123038.84,10574.59,0.0,cantidad predecida,2019,PUDIN DE CHOCOLATE
2019-09-22,1.35,258404.54,90638.01,52923.55,5538.64,109304.34,71733.97,35936.35,1634.02,cantidad producida,2019,SALSAS MAYONESA
2019-09-22,1.84,16184.05,48.88,3731.95,31.56,12371.66,12193.85,177.81,0.0,cantidad predecida,2019,SALSAS MAYONESA
2019-09-22,1.41,584443.58,83245.65,274553.46,35741.44,190903.03,105198.29,85496.0,208.74,cantidad producida,2019,PURE DE PAPAS
2019-09-22,1.82,25873.8,297.97,1784.8,0.0,23791.03,23439.37,351.66,0.0,cantidad predecida,2019,PURE DE PAPAS
2019-09-22,1.09,213285.78,53042.76,19349.58,2247.96,138645.48,103475.26,32060.27,3109.95,cantidad producida,2019,DURAZNOS ENLATADOS
2019-09-22,1.25,17970.66,535.9,762.91,0.0,16671.85,13844.94,2826.91,0.0,cantidad predecida,2019,DURAZNOS ENLATADOS
2019-09-22,1.37,774086.49,192782.8,103876.71,11883.44,465543.54,184179.22,273738.45,7625.87,cantidad producida,2019,POLVO DE HORNEAR
2019-09-22,2.03,26323.99,3476.64,988.24,3.53,21855.58,21697.44,158.14,0.0,cantidad predecida,2019,POLVO DE HORNEAR
2019-09-29,1.3,158252.61,4336.57,141481.51,107.99,12326.54,6848.67,5003.42,474.45,cantidad producida,2019,SALSAS KETCHUP
2019-09-29,1.49,2880.72,4.72,250.38,0.0,2625.62,2357.92,267.7,0.0,cantidad predecida,2019,SALSAS KETCHUP
